"","date","subject","contact","lines","url","funding","event","position"
"870","2018-01-16","M.S. Graduate Assistantship, Monarch Butterfly Behavioral Ecology at Iowa State University","James Adelman",62,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=4275",FALSE,FALSE,FALSE
"871","2018-01-21","M.Sc. student assistantships open for Fall 2018 in Department of Biology at Eastern Washington University","Krisztian Magori",88,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=14237",FALSE,FALSE,TRUE
"872","2018-01-17","NACCB 2018 Abstracts: Deadline Extension to January 26th","Jamie Hogberg",984,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=6989",FALSE,FALSE,FALSE
"873","2018-01-18","New postdoctoral fellowship to enhance diversity in academia, FSU","David Inouye",100,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=8565",FALSE,FALSE,TRUE
"874","2018-01-17","NextProf Future Faculty Workshop@UMichigan : DiversifyingAcademia","Dan Rabosky",35,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=5762",FALSE,FALSE,FALSE
"875","2018-01-17","North Pacific Anadromous Fish Commission Internship","Caroline Graham",82,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=10522",FALSE,FALSE,FALSE
"876","2018-01-15","NOW ACCEPTING APPLICATIONS for Training Workshop: The Community WRF-Hydro Modeling System","Elizabeth Tran",592,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=409",FALSE,FALSE,FALSE
"877","2018-01-17","NSF REU Wisconsin 2018 (LAKES REU Project","Arthur Kneeland",31,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=7608",FALSE,FALSE,FALSE
"878","2018-01-17","Paid Summer Internship opportunities! Last week to apply!","Natalie Marioni",300,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=5918",FALSE,FALSE,FALSE
"879","2018-01-20","Ph.D. opportunity: Cyanobacteria bloom dynamics at University of Vermont","Mindy Morales-Williams",47,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=13477",FALSE,FALSE,FALSE
"880","2018-01-16","PhD in Community ecology","Edd Hammill",71,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=3530",FALSE,FALSE,FALSE
"881","2018-01-15","PhD in Conservation planning","Edd Hammill",74,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=1905",FALSE,FALSE,FALSE
"882","2018-01-21","PhD opportunity: Coffee agroecology under climate change","S. Luke Flory",69,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=13653",FALSE,FALSE,FALSE
"883","2018-01-17","PhD position freshwater plankton biodiversity","Patrick Fink",53,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=5462",FALSE,FALSE,FALSE
"884","2018-01-19","PhD POSITION IN PALEOECOLOGY","Jacquelyn Gill",65,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=12453",FALSE,FALSE,FALSE
"885","2018-01-15","PhD project on boreal forest responses to climate change","Angela Eads (Trent U)",63,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=1486",FALSE,FALSE,FALSE
"886","2018-01-18","PhD project on Broad-banded Forestsnail ecology","Lynne E. Beaty",66,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=8861",FALSE,FALSE,FALSE
"887","2018-01-18","PhysFest II: short course in plant ecophysiology","Christopher Still",46,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=10093",FALSE,TRUE,FALSE
"888","2018-01-15","Position Announcement: Research Technician – Insect Ecology &amp; Conservation","Andrew Myers",47,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=224",FALSE,FALSE,FALSE
"889","2018-01-17","position available","Deborah Pepion",97,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=7424",FALSE,FALSE,FALSE
"890","2018-01-17","position available","Deborah Pepion",75,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=7516",FALSE,FALSE,FALSE
"891","2018-01-21","POST-DOC in FRESHWATER ECOLOGY","Relyea, Rick",40,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=13977",FALSE,FALSE,FALSE
"892","2018-01-16","Post-doctoral position on high seas fisheries and large marine reserves at Stanford University","Francesco Ferretti",107,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=2393",FALSE,FALSE,FALSE
"893","2018-01-16","Post-doctoral researcher opportunity: Analyst of community-based natural resource management data","Alastair Harborne",337,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=3356",FALSE,FALSE,TRUE
"894","2018-01-20","Postdoc position in invasion ecology/macro ecology","Mark van Kleunen",79,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=13102",FALSE,FALSE,FALSE
"895","2018-01-18","Postdoc Position: Fish Bioacoustics at Cornell University","Aaron N. Rice",285,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=9345",FALSE,FALSE,FALSE
"896","2018-01-21","Postdoctoral positions in plankton ecology at UBC Institute for the Oceans and Fisheries","Colleen",197,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=13798",FALSE,FALSE,FALSE
"897","2018-01-20","Public Health Project Assistant ""The Tick Project"" Opportunity Available at Cary Institute of Ecosystem Studies","Patricia A. Jones",79,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=13262",FALSE,FALSE,FALSE
"898","2018-01-19","Recruitment announcement: Toolik Field Station Facility Supervisor","Brett Biebuyck",42,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=12582",FALSE,FALSE,FALSE
"899","2018-01-18","REGISTRATION NOW OPEN for Short Course: Beyond Groundwater Modeling: Integrated Simulation of Watershed Systems Using ParFlow!","Elizabeth Tran",268,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=8220",FALSE,FALSE,FALSE
"900","2018-01-17","Reminder - Huyck Research Grant Applications (NY) Due Feb. 23","Anne Rhoads",27,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=5606",FALSE,FALSE,FALSE
"901","2018-01-19","Research Technician - grasshopper ecology in Montana and Univ Notre Dame","Jennifer Belovsky",493,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=12108",FALSE,FALSE,FALSE
"902","2018-01-15","Restoration Ecology Internship","Rebecca Swab",38,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=1095",FALSE,FALSE,FALSE
"903","2018-01-19","Seasonal Field Technician positions: Pollinators and pollination in longleaf pine savannas","Lars Brudvig",61,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=11928",FALSE,FALSE,FALSE
"904","2018-01-17","seasonal plant-oriented biotech positions with USGS, Hot Springs, South Dakota","Symstad, Amy",57,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=6051",FALSE,FALSE,FALSE
"905","2018-01-18","Seasonal Project Assistant Positions Available at Cary Institute of Ecosystem Studies","Patricia A. Jones",234,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=8031",FALSE,FALSE,FALSE
"906","2018-01-18","Seasonal Project Assistant Positions Available at Cary Institute of Ecosystem Studies","Patricia A. Jones",231,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=9156",FALSE,FALSE,FALSE
"907","2018-01-17","Seeking collaborators to participate in Global Urban Evolution Project (GLUE)","Marc Johnson",152,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=8704",FALSE,FALSE,FALSE
"908","2018-01-18","Short Course: Introduction to Spatial Agent Based Modeling","Elizabeth Green",63,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=9004",FALSE,FALSE,FALSE
"909","2018-01-18","Software engineer to support integrated data science on the semantic web","Ken Bagstad",139,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=8420",FALSE,FALSE,FALSE
"910","2018-01-15","SOUTH AFRICA STUDY ABROAD 2018 - CASH, CRIME, CONFLICTS AND CONSERVATION","Schneider, Jim",446,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=1217",FALSE,FALSE,FALSE
"911","2018-01-18","SPRING 2018 RESEARCH TECHNICIAN: MOQUAH BARRENS PRESCRIBED FIRE STUDY, WISCONSIN","Jessica R. Miesel",332,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=9821",FALSE,FALSE,FALSE
"912","2018-01-19","Spring Online Ecology and Environmental Courses from University of Illinois","Emilie Ospina",68,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=11334",FALSE,FALSE,FALSE
"913","2018-01-16","stable isotope summer school in April 2018 in Konstanz, Germany","Stable Isotope Group-Uni Konstanz",63,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=2209",FALSE,FALSE,FALSE
"914","2018-01-16","Study Conservation Science in Australia","Berndt Janse van Rensburg",175,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=4887",FALSE,FALSE,FALSE
"915","2018-01-17","Study Conservation Science in Australia","Berndt Janse van Rensburg",67,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=5159",FALSE,FALSE,FALSE
"916","2018-01-15","Summary of responses to query about effects of grazing","David Inouye",229,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=1777",FALSE,FALSE,FALSE
"917","2018-01-19","Re: Summary of responses to query about effects of grazing","Williams, Jennifer",417,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=11658",FALSE,FALSE,FALSE
"918","2018-01-16","Sustainability Across the Curriculum Leadership Workshop Application Period Closes Feb. 1","Daita Serghi",178,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=3646",FALSE,FALSE,FALSE
"919","2018-01-21","Sustainable RIVER REU at the University of South Dakota","Jarchow, Meghann E",292,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=14096",FALSE,FALSE,FALSE
"920","2018-01-16","Symposium: Population Biology of Vector-borne Diseases, 2/24/18","Andrea Silletti (Univ. of Georgia)",47,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=2025",FALSE,FALSE,FALSE
"921","2018-01-16","To Post: New Courses and Approaching Deadlines for Training at Smithsonian-Mason School of Conservation","NZP-SCBI Training",61,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=3962",FALSE,FALSE,FALSE
"922","2018-01-18","Two Ph.D. Assistantships Available in Forest Entomology and Ecology","Brittany Barnes",90,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=9652",FALSE,FALSE,FALSE
"923","2018-01-19","Two Ph.D. Assistantships Available in Forest Entomology and Ecology University of Georgia, Athens","Brittany Barnes",95,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=10862",FALSE,FALSE,FALSE
"924","2018-01-17","University of Nevada Reno Lecturer Position","Weisberg, Peter",81,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=6865",FALSE,FALSE,FALSE
"925","2018-01-18","vegetation-oriented seasonal biological science technician position with USGS at Badlands National Park, South Dakota","Symstad, Amy",56,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=10672",FALSE,FALSE,TRUE
"926","2018-01-21","Workshop on ""Vulnerability and Resilience of Human Societies to Climate-Related Disasters""","Francis Micheal Ludlow",113,"/cgi-bin/wa?A2=ind1801c&L=ecolog-l&P=14438",FALSE,FALSE,FALSE
"927","2018-01-11","2018 Field Research Technician: Climate Change and Herbivore Effects on Plant Communities","Phoebe Zarnetske",52,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=12434",FALSE,FALSE,FALSE
"928","2018-01-08","2018 Garden Club of America Coastal Wetland Studies scholarship - updated links","Julie G Bradshaw",149,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=218",TRUE,FALSE,FALSE
"929","2018-01-08","2018 Southeast Biodiversity Conservation Forum","Alli Kenlan",37,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=1372",FALSE,FALSE,FALSE
"930","2018-01-09","American Alligator and American Crocodile Biologist for University of Florida's Croc Docs (Davie, FL)","Michiko Squires",164,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=6452",FALSE,FALSE,FALSE
"931","2018-01-08","AmeriCorps Opportunity: Lakes Region Conservation Corps- Summer 2018","Katri Gurney",93,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=2942",FALSE,FALSE,FALSE
"932","2018-01-09","Amphibian Research Internship at Memphis Zoo","Sinlan Poo",95,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=5091",FALSE,FALSE,FALSE
"933","2018-01-09","Re: Amphibian Research Internship at Memphis Zoo","Sinlan Poo",245,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=6030",FALSE,FALSE,FALSE
"934","2018-01-11","Aquatic ecology PhD position in Algonquin Park","Bailey McMeans",32,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=12762",FALSE,FALSE,FALSE
"935","2018-01-09","Aquatic PhD in Berlin: Recreational Ecology of Recreational Fisheries","Robert Arlinghaus",394,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=3756",FALSE,FALSE,FALSE
"936","2018-01-10","Assistant Professor: Marine Biomedical Science","Reese, Brandi",80,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=9680",FALSE,FALSE,FALSE
"937","2018-01-13","Assistant Professor: Marine Biomedical Science","Reese, Brandi",70,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=16679",FALSE,FALSE,FALSE
"938","2018-01-08","Battelle - Air Quality Scientist - job opportunity","Laura Reynolds",120,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=602",FALSE,FALSE,TRUE
"939","2018-01-10","BES Summer 2018 Research Experiences for Undergraduates (REU) Opportunities","Alan Berkowitz",352,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=7376",FALSE,FALSE,TRUE
"940","2018-01-12","BLM Aquatic Monitoring Internships in Colorado","Liz Doby",23,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=15504",FALSE,FALSE,FALSE
"941","2018-01-12","BLM Geology and Vegetation Monitoring Internships in Colorado","Liz Doby",20,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=15970",FALSE,FALSE,FALSE
"942","2018-01-09","Bound J Economic Entomology","Donald Yee",39,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=4679",FALSE,FALSE,FALSE
"943","2018-01-11","Call for Expert Reviewers To Contribute to the U.S. Government","Alison Mize",455,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=10830",FALSE,FALSE,FALSE
"944","2018-01-12","Community Survey for Coastal Carbon Research Coordination Network","Holmquist, James",154,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=15040",FALSE,FALSE,FALSE
"945","2018-01-12","Dendrochronology Short courses at the LTRR (May 2018)","Bigio, Erica R - (ebigio)",140,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=14242",FALSE,TRUE,FALSE
"946","2018-01-08","Director, Salazar Center for North American Conservation, Colorado State University","Liba Pejchar",28,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=2250",FALSE,FALSE,FALSE
"947","2018-01-13","Dresden University short course in individual-based modeling","Steve Railsback",33,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=17333",FALSE,TRUE,FALSE
"948","2018-01-09","EcoHealth Dialogues: call for submissions","Becker, Daniel",170,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=6764",FALSE,FALSE,FALSE
"949","2018-01-11","Ecology Camp Instructors - Cary Institute","Alan Berkowitz",130,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=13060",FALSE,FALSE,FALSE
"950","2018-01-08","Eels and Lamprey: Special Session (SS37) ASLO 2018 Summer Meeting","Studio, Jonathan - studioja",74,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=1869",FALSE,FALSE,FALSE
"951","2018-01-11","Elect more scientists!","Daniel Nidzgorski",70,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=13599",FALSE,FALSE,TRUE
"952","2018-01-08","Exciting internships in plant science and remote sensing","Wu, Jin",186,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=2553",FALSE,FALSE,FALSE
"953","2018-01-09","Fantastic PhD Opportunity: Biological Soil Crusts in Agroecosystems at the University of Florida","Strauss,Sarah L",132,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=3921",FALSE,FALSE,FALSE
"954","2018-01-10","Field Technician Position - Alaska wildlife and climate change","Nigel Golden",50,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=9073",FALSE,FALSE,FALSE
"955","2018-01-13","Re: Finding insect ID professional development?","José Cerca",139,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=16805",FALSE,FALSE,FALSE
"956","2018-01-10","Fisheries Ecology Lab Internships Dauphin Island Sea Lab","Crystal Hightower",138,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=9805",FALSE,FALSE,FALSE
"957","2018-01-10","Fly into the New Year with EOL Activities and Biodiversity Challenges!","Tracy Barbaro",16,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=8484",FALSE,FALSE,FALSE
"958","2018-01-13","Funded PhD Position in wildlife ecology, UBC, Canada","Adam T. Ford",247,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=17208",FALSE,FALSE,FALSE
"959","2018-01-08","Grad student position: Amphibian ecology","Angela Eads (Trent U)",53,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=2672",FALSE,FALSE,FALSE
"960","2018-01-08","Graduate Student Field Instructor degree program","David Inouye",160,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=2432",FALSE,TRUE,FALSE
"961","2018-01-08","Graduate student position in insect evolution and diversity","Bonnie Blaimer",70,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=756",FALSE,FALSE,FALSE
"962","2018-01-09","Grant deadline approaching: 41st New Phytologist Symposium: Plant sciences for the future","Whitfield, Mike",202,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=3258",FALSE,FALSE,FALSE
"963","2018-01-11","Interviews of ecologists and evolutionary biologists blog","Hari Sridhar",59,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=10232",FALSE,FALSE,TRUE
"964","2018-01-09","Invasive Reptile and Amphibian Biologist for University of Florida's Croc Docs (Davie, FL)","Michiko Squires",176,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=6287",FALSE,FALSE,FALSE
"965","2018-01-12","JOB ANNOUNCEMENT: Southwest Seed Partnership Coordinator - Santa Fe, NM","Shawn Stone",184,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=15337",FALSE,FALSE,FALSE
"966","2018-01-09","Job opportunity at Xerces Society - extended application period","Mary Ann Lau",155,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=6628",FALSE,FALSE,FALSE
"967","2018-01-12","Job Posting - Director of Stewardship &amp; Summer Internships","Natalie Feldsine",183,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=14001",FALSE,FALSE,FALSE
"968","2018-01-10","Job Posting--Junior Project Manager, Ecologist","Amanda McCarthy",69,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=8169",FALSE,FALSE,FALSE
"969","2018-01-12","Job- Seed Collection Crew Lead- Ely, Nevada","Greg Gust",172,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=14909",FALSE,FALSE,FALSE
"970","2018-01-10","Job: Assistant Professor – metagenomics, bioinf ormatics, KS State","David Inouye",144,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=10072",FALSE,FALSE,FALSE
"971","2018-01-12","Job: Botany Field Technicians - Eugene, OR","Rhiannon Cochrane",80,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=16266",FALSE,FALSE,FALSE
"972","2018-01-11","Job: Ecology and Botany Field Technicians - Research Associate I","Tom Baldvins",123,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=11244",FALSE,FALSE,FALSE
"973","2018-01-10","Job: Executive Director, North American Butterfly Association","David Inouye",68,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=8645",FALSE,FALSE,FALSE
"974","2018-01-08","Job: Lab technician, OSU","David Inouye",58,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=2025",FALSE,FALSE,TRUE
"975","2018-01-09","Job: Lecturer, Ecology, Evolution and Conservation Biology","David Inouye",88,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=4549",FALSE,FALSE,FALSE
"976","2018-01-10","Job: Lower Rio Grande Valley Monarch Outreach Assistant","David Inouye",117,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=8779",FALSE,FALSE,FALSE
"977","2018-01-11","Job: Seasonal Vegetation Monitoring Technicians - Ely, NV","Patrick Hellmann",105,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=12904",FALSE,FALSE,FALSE
"978","2018-01-11","Job: Tenured lectureship in Plant Ecology, Lund University, Sweden","Riccardo Bommarco",192,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=10961",FALSE,FALSE,FALSE
"979","2018-01-12","Jobs with WWF in UAE","David Inouye",30,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=14148",FALSE,FALSE,FALSE
"980","2018-01-11","Male goats contesting for females","Lui Marinelli",88,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=12323",FALSE,FALSE,FALSE
"981","2018-01-10","Maryland Native Plant Society Research Grants","Brett McMillan",26,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=9226",FALSE,FALSE,FALSE
"982","2018-01-12","Master’s Graduate Assistantship in Forest Restoration &amp; Modelling","Steve Chhin",70,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=14731",FALSE,FALSE,FALSE
"983","2018-01-12","Microbial Ecology - open post doc position","Melissa Cregger",36,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=13454",FALSE,FALSE,FALSE
"984","2018-01-10","MS Assistantship: The effect of urban sprawl on bird diversity","Sara Gagne",231,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=9941",FALSE,FALSE,FALSE
"985","2018-01-10","MS Openings - Fall 2018 - DePaul University - Department of Biological Sciences","LaMontagne, Jalene",315,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=10534",FALSE,FALSE,FALSE
"986","2018-01-10","MS position - Summer/Fall 2018 start - Genetic structure of white spruce populations","LaMontagne, Jalene",216,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=8908",FALSE,FALSE,FALSE
"987","2018-01-08","Newly released Fish Bioenergetics 4.0 is now available as open-source software!","David Deslauriers",50,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=1520",FALSE,FALSE,FALSE
"988","2018-01-08","NSF Research Experience for Undergraduates (REU) in Plant Ecology and Genomics","cruzan",157,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=1232",FALSE,FALSE,FALSE
"989","2018-01-09","OceansOnline is now accepting abstracts! Join this marine science and conservation communication event!","David Shiffman",132,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=5383",FALSE,FALSE,FALSE
"990","2018-01-11","Open PhD positions in Biogeochemistry &amp; related Earth System Science (Jena, Germany)","Steffi Rothhardt",233,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=10369",FALSE,FALSE,FALSE
"991","2018-01-08","Open Rank/Tenure Track Faculty - Geospatial Analytics Chancellor’s Faculty Excellence Cluster","Megan Skrip",151,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=912",FALSE,FALSE,FALSE
"992","2018-01-14","Open-source autosampler and other low-cost devices for research","Matheus Carvalho de Carvalho",31,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=17992",FALSE,FALSE,FALSE
"993","2018-01-10","Ph.D. Assistantship in Geospatial Analytics for Innovation in Local Government at NC State University","Megan Skrip",73,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=9490",FALSE,FALSE,FALSE
"994","2018-01-10","Ph.D. student opportunity","David Inouye",110,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=7809",FALSE,FALSE,FALSE
"995","2018-01-13","Phasmids in San Diego area?","Aaron T. Dossey",16,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=17500",FALSE,FALSE,FALSE
"996","2018-01-10","PhD forest ecology in France and Quebec","Alison Munson",324,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=7686",FALSE,FALSE,FALSE
"997","2018-01-08","PhD in Restoration Ecology at University of Wyoming","Daniel Laughlin",68,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=4416",FALSE,FALSE,FALSE
"998","2018-01-09","PhD position on effects of pharmaceuticals/contaminants on recreational fishes – Miami, FL","Jennifer Rehage",483,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=5846",FALSE,FALSE,FALSE
"999","2018-01-08","PhD position: Rapid evolution in wild plants cultivated for ecosystem restoration, Munster, Germany, deadline 21.1.2018","Anna Bucharova",101,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=370",FALSE,FALSE,FALSE
"1000","2018-01-11","PhD position: Vegetation spatial configuration and coastal dune resilience against climate change (Ghent University, Belgium)","Martijn Vandegehuchte",95,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=11557",FALSE,FALSE,FALSE
"1001","2018-01-12","PhD project on amphibian disease ecology","Lynne E. Beaty",64,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=13317",FALSE,FALSE,FALSE
"1002","2018-01-09","PhD Research Assistantship – Evolutionary Ecology","Art Chappelka",92,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=4795",FALSE,FALSE,FALSE
"1003","2018-01-11","Philippine PIRE Project Graduate Student Ad","David Inouye",1476,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=12070",FALSE,FALSE,FALSE
"1004","2018-01-12","Re: Physical Science Technician in Acadia National Park","Weed, Aaron",187,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=13188",FALSE,FALSE,FALSE
"1005","2018-01-10","plant evolution postdoc opening at UC Santa Cruz","Jennifer Funk",111,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=9367",FALSE,FALSE,FALSE
"1006","2018-01-14","Plant I.D. Workshops, Isle Royale National Park (Lake Superior) &amp; Keweenaw Peninsula, MI,","Janet Marr",159,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=17710",FALSE,FALSE,FALSE
"1007","2018-01-08","Please post this add for my field course this summer. Thanks!","Lorna S R Joachim",203,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=6150",FALSE,TRUE,FALSE
"1008","2018-01-12","Post-doc developing hierarchical statistical modeling methods in NIMBLE","Perry de Valpine",64,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=15183",FALSE,FALSE,FALSE
"1009","2018-01-09","Post-doc Position: Global Change Ecology, New Mexico State Univ.","Scott Ferrenberg",56,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=5225",FALSE,FALSE,FALSE
"1010","2018-01-12","Post-Doctoral Position: Bobcat Spatial and Population Ecology at Purdue University","Swihart, Robert K",265,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=15653",FALSE,FALSE,FALSE
"1011","2018-01-09","Postdoc and Project Co-ordinator jobs in tropical community ecology / food webs at the Department of Zoology, University of Oxford, UK","Owen Lewis",118,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=7034",FALSE,FALSE,TRUE
"1012","2018-01-08","Postdoc at Stanford: Spatial scaling of methane emissions","Kaiguang Zhao",47,"/cgi-bin/wa?A2=ind1801b&L=ecolog-l&P=3109",FALSE,FALSE,FALSE
